# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
9.77237220956e+03 8.35638884874e-01 2.73215699480e-01
1.00000000000e+04 8.38400318537e-01 2.67569713790e-01
1.02329299228e+04 8.41049692034e-01 2.62011174820e-01
1.04712854805e+04 8.43591048753e-01 2.56540421687e-01
1.07151930524e+04 8.46028328859e-01 2.51157655597e-01
1.09647819614e+04 8.48365368105e-01 2.45862948855e-01
1.12201845430e+04 8.50605897084e-01 2.40656253530e-01
1.14815362150e+04 8.52753540881e-01 2.35537409760e-01
1.17489755494e+04 8.54811819082e-01 2.30506153729e-01
1.20226443462e+04 8.56784146120e-01 2.25562125267e-01
1.23026877081e+04 8.58673831906e-01 2.20704875125e-01
1.25892541179e+04 8.60484082730e-01 2.15933871888e-01
1.28824955169e+04 8.62218002388e-01 2.11248508558e-01
1.31825673856e+04 8.63878593517e-01 2.06648108805e-01
1.34896288259e+04 8.65468759113e-01 2.02131932884e-01
1.38038426460e+04 8.66991304199e-01 1.97699183242e-01
1.41253754462e+04 8.68448937634e-01 1.93349009815e-01
1.44543977075e+04 8.69844274034e-01 1.89080515029e-01
1.47910838817e+04 8.71179835787e-01 1.84892758508e-01
1.51356124844e+04 8.72458055150e-01 1.80784761505e-01
1.54881661891e+04 8.73681276407e-01 1.76755511073e-01
1.58489319246e+04 8.74851758081e-01 1.72803963968e-01
1.62181009736e+04 8.75971675176e-01 1.68929050313e-01
1.65958690744e+04 8.77043121453e-01 1.65129677027e-01
1.69824365246e+04 8.78068111713e-01 1.61404731028e-01
1.73780082875e+04 8.79048584090e-01 1.57753082218e-01
1.77827941004e+04 8.79986402338e-01 1.54173586274e-01
1.81970085861e+04 8.80883358115e-01 1.50665087233e-01
1.86208713666e+04 8.81741173239e-01 1.47226419902e-01
1.90546071796e+04 8.82561501932e-01 1.43856412093e-01
1.94984459976e+04 8.83345933031e-01 1.40553886686e-01
1.99526231497e+04 8.84095992165e-01 1.37317663542e-01
2.04173794467e+04 8.84813143903e-01 1.34146561270e-01
2.08929613085e+04 8.85498793853e-01 1.31039398846e-01
2.13796208950e+04 8.86154290733e-01 1.27994997112e-01
2.18776162395e+04 8.86780928381e-01 1.25012180139e-01
2.23872113857e+04 8.87379947732e-01 1.22089776487e-01
2.29086765277e+04 8.87952538742e-01 1.19226620342e-01
2.34422881532e+04 8.88499842261e-01 1.16421552565e-01
2.39883291902e+04 8.89022951863e-01 1.13673421628e-01
2.45470891568e+04 8.89522915620e-01 1.10981084475e-01
2.51188643151e+04 8.90000737825e-01 1.08343407288e-01
2.57039578277e+04 8.90457380670e-01 1.05759266181e-01
2.63026799190e+04 8.90893765866e-01 1.03227547814e-01
2.69153480393e+04 8.91310776220e-01 1.00747149941e-01
2.75422870334e+04 8.91709257154e-01 9.83169818945e-02
